epoch,accuracy_train_before,accuracy_val_before,accuracy_test_before,accuracy_train_after,accuracy_val_after,accuracy_test_after
0,0.0,0.0,1.8324607610702515,0.0,0.0,92.2774887084961
1,0.0,0.0,10.7421875,0.0,0.0,82.35676574707031
2,0.0,0.0,9.545454025268555,0.0,0.0,76.81817626953125
3,0.0,0.0,52.70935821533203,0.0,0.0,90.3119888305664
4,0.0,0.0,4.977375507354736,0.0,0.0,91.55354309082031
5,0.0,0.0,45.56835174560547,0.0,0.0,93.18978118896484
6,0.0,0.0,0.0,0.0,0.0,56.6037712097168
7,0.0,0.0,0.8053691387176514,0.0,0.0,86.57718658447266
8,0.0,0.0,0.1796945184469223,0.0,0.0,74.75292205810547
9,0.0,0.0,2.25,0.0,0.0,62.875003814697266
10,0.0,0.0,0.0,0.0,0.0,92.69282531738281
11,0.0,0.0,0.40040040016174316,0.0,0.0,81.28128051757812
12,0.0,0.0,0.0,0.0,0.0,62.84953308105469
13,0.0,0.0,0.5442177057266235,0.0,0.0,94.01361083984375
14,0.0,0.0,66.04361724853516,0.0,0.0,89.09657287597656
15,0.0,0.0,0.0,0.0,0.0,94.09449005126953
16,0.0,0.0,62.73458480834961,0.0,0.0,84.31635284423828
17,0.0,0.0,15.686275482177734,0.0,0.0,68.19171905517578
18,0.0,0.0,0.2811621427536011,0.0,0.0,96.43861389160156
19,0.0,0.0,29.608293533325195,0.0,0.0,92.62672424316406
20,0.0,0.0,1.0660980939865112,0.0,0.0,66.09808349609375
21,0.0,0.0,7.945425033569336,0.0,0.0,71.74959564208984
22,0.0,0.0,1.25,0.0,0.0,90.41666412353516
23,0.0,0.0,2.756892204284668,0.0,0.0,78.69673919677734
24,0.0,0.0,35.79545211791992,0.0,0.0,77.17803192138672
25,0.0,0.0,0.9900990128517151,0.0,0.0,77.64460754394531
26,0.0,0.0,0.20270270109176636,0.0,0.0,68.71621704101562
27,0.0,0.0,22.88861656188965,0.0,0.0,88.67809295654297
28,0.0,0.0,2.5714285373687744,0.0,0.0,84.0
29,0.0,0.0,12.485548973083496,0.0,0.0,79.07514953613281
30,0.0,0.0,67.2692642211914,0.0,0.0,91.81732177734375
31,0.0,0.0,1.0703363418579102,0.0,0.0,88.37920379638672
32,0.0,0.0,12.653778076171875,0.0,0.0,48.857643127441406
33,0.0,0.0,4.5738043785095215,0.0,0.0,61.64241409301758
34,0.0,0.0,67.6966323852539,0.0,0.0,79.63483428955078
35,0.0,0.0,2.5703794956207275,0.0,0.0,94.3084487915039
36,0.0,0.0,16.606061935424805,0.0,0.0,95.8787841796875
37,0.0,0.0,0.0,0.0,0.0,88.47150421142578
38,0.0,0.0,7.196969509124756,0.0,0.0,83.5227279663086
39,0.0,0.0,13.152543067932129,0.0,0.0,67.18643951416016
40,0.0,0.0,10.167597770690918,0.0,0.0,75.1955337524414
41,0.0,0.0,20.143028259277344,0.0,0.0,73.53993225097656
42,0.0,0.0,8.823529243469238,0.0,0.0,54.36720275878906
43,0.0,0.0,12.568008422851562,0.0,0.0,80.08705139160156
44,0.0,0.0,0.40584415197372437,0.0,0.0,94.64286041259766
45,0.0,0.0,1.39616060256958,0.0,0.0,85.6893539428711
46,0.0,0.0,19.82670783996582,0.0,0.0,88.58307647705078
47,0.0,0.0,0.0,0.0,0.0,86.75213623046875
48,0.0,0.0,1.177163004875183,0.0,0.0,93.11359405517578
49,0.0,0.0,2.460629940032959,0.0,0.0,83.46456909179688
50,0.0,0.0,0.30618494749069214,0.0,0.0,66.19718170166016
51,0.0,0.0,0.13605442643165588,0.0,0.0,93.33333587646484
52,0.0,0.0,0.0,0.0,0.0,92.39280700683594
53,0.0,0.0,2.422480583190918,0.0,0.0,89.3410873413086
54,0.0,0.0,0.6339144706726074,0.0,0.0,91.75911712646484
55,0.0,0.0,7.366771221160889,0.0,0.0,90.67398071289062
56,0.0,0.0,2.5392987728118896,0.0,0.0,76.29988098144531
57,0.0,0.0,0.10245901346206665,0.0,0.0,50.40983581542969
58,0.0,0.0,9.296781539916992,0.0,0.0,47.55661392211914
59,0.0,0.0,35.54216766357422,0.0,0.0,86.44578552246094
60,0.0,0.0,1.8884119987487793,0.0,0.0,65.32188415527344
61,0.0,0.0,1.2956418991088867,0.0,0.0,89.28150177001953
62,0.0,0.0,0.0,0.0,0.0,84.14179229736328
63,0.0,0.0,50.7735595703125,0.0,0.0,62.79887390136719
64,0.0,0.0,21.100162506103516,0.0,0.0,88.01313781738281
65,0.0,0.0,10.957642555236816,0.0,0.0,89.318603515625
66,0.0,0.0,14.670981407165527,0.0,0.0,57.820926666259766
67,0.0,0.0,0.5110732913017273,0.0,0.0,87.90460205078125
68,0.0,0.0,1.6107382774353027,0.0,0.0,81.20805358886719
69,0.0,0.0,0.33698397874832153,0.0,0.0,68.74473571777344
70,0.0,0.0,40.722496032714844,0.0,0.0,87.3563232421875
71,0.0,0.0,9.7882080078125,0.0,0.0,88.95248413085938
72,0.0,0.0,0.13192611932754517,0.0,0.0,85.09234619140625
73,0.0,0.0,11.517165184020996,0.0,0.0,86.71096801757812
74,0.0,0.0,1.275760531425476,0.0,0.0,83.70951843261719
75,0.0,0.0,0.0,0.0,0.0,92.02320861816406
76,0.0,0.0,0.0,0.0,0.0,87.3031005859375
77,0.0,0.0,0.6936416029930115,0.0,0.0,63.23699188232422
78,0.0,0.0,24.223602294921875,0.0,0.0,81.85447692871094
79,0.0,0.0,0.0,0.0,0.0,28.45010757446289
80,0.0,0.0,0.0,0.0,0.0,14.778857231140137
81,0.0,0.0,0.6798096299171448,0.0,0.0,60.367095947265625
82,0.0,0.0,0.0,0.0,0.0,70.889892578125
83,0.0,0.0,0.48971596360206604,0.0,0.0,87.46327209472656
84,0.0,0.0,0.1310615986585617,0.0,0.0,0.1310615986585617
85,0.0,0.0,39.00267028808594,0.0,0.0,96.34906768798828
86,0.0,0.0,4.432132720947266,0.0,0.0,4.432132720947266
87,0.0,0.0,4.005006313323975,0.0,0.0,33.16645812988281
88,0.0,0.0,47.14567184448242,0.0,0.0,47.14567184448242
89,0.0,0.0,0.9114583134651184,0.0,0.0,61.328125
90,0.0,0.0,57.12033462524414,0.0,0.0,57.12033462524414
