epoch,accuracy_train_before,accuracy_val_before,accuracy_test_before,accuracy_train_after,accuracy_val_after,accuracy_test_after
70,0.0,0.0,74.95355224609375,0.0,0.0,98.6622085571289
71,0.0,0.0,78.10725402832031,0.0,0.0,99.74763488769531
72,0.0,0.0,89.2196273803711,0.0,0.0,98.55189514160156
73,0.0,0.0,96.46017456054688,0.0,0.0,99.11504364013672
74,0.0,0.0,72.56681823730469,0.0,0.0,98.7392807006836
75,0.0,0.0,92.2251968383789,0.0,0.0,99.73190307617188
76,0.0,0.0,70.0,0.0,0.0,98.99470520019531
77,0.0,0.0,72.085205078125,0.0,0.0,98.65470886230469
78,0.0,0.0,92.31327056884766,0.0,0.0,99.41986846923828
79,0.0,0.0,69.70663452148438,0.0,0.0,99.80867767333984
80,0.0,0.0,94.57363891601562,0.0,0.0,99.6124038696289
81,0.0,0.0,76.4830551147461,0.0,0.0,98.940673828125
82,0.0,0.0,76.01042938232422,0.0,0.0,98.95697021484375
83,0.0,0.0,92.6380386352539,0.0,0.0,99.38650512695312
84,0.0,0.0,77.6698989868164,0.0,0.0,99.72260284423828
85,0.0,0.0,98.6111068725586,0.0,0.0,99.13194274902344
86,0.0,0.0,94.18604278564453,0.0,0.0,99.47674560546875
87,0.0,0.0,87.5308609008789,0.0,0.0,99.50617218017578
88,0.0,0.0,84.79999542236328,0.0,0.0,99.73333740234375
89,0.0,0.0,97.15335083007812,0.0,0.0,99.265380859375
90,0.0,0.0,92.035400390625,0.0,0.0,99.11504364013672
91,0.0,0.0,97.32386779785156,0.0,0.0,99.7269287109375
92,0.0,0.0,97.64216613769531,0.0,0.0,99.79195404052734
93,0.0,0.0,88.93280792236328,0.0,0.0,98.91304016113281
94,0.0,0.0,93.63636016845703,0.0,0.0,99.5041275024414
95,0.0,0.0,96.8040771484375,0.0,0.0,99.67577362060547
96,0.0,0.0,33.497535705566406,0.0,0.0,99.50739288330078
97,0.0,0.0,51.25834274291992,0.0,0.0,99.74319458007812
98,0.0,0.0,76.64164733886719,0.0,0.0,99.53096008300781
99,0.0,0.0,70.89022064208984,0.0,0.0,99.78153991699219
