epoch,accuracy_train_before,accuracy_val_before,accuracy_test_before,accuracy_train_after,accuracy_val_after,accuracy_test_after
51,0.0,0.0,83.34764099121094,0.0,0.0,96.9957046508789
52,0.0,0.0,58.80815505981445,0.0,0.0,97.90904235839844
53,0.0,0.0,41.14754104614258,0.0,0.0,97.29508209228516
54,0.0,0.0,91.44254302978516,0.0,0.0,96.21027374267578
55,0.0,0.0,92.31974792480469,0.0,0.0,96.70846557617188
56,0.0,0.0,86.34857177734375,0.0,0.0,97.68058013916016
57,0.0,0.0,77.58007049560547,0.0,0.0,95.907470703125
58,0.0,0.0,7.271839618682861,0.0,0.0,98.77989196777344
59,0.0,0.0,62.78697204589844,0.0,0.0,97.91777801513672
60,0.0,0.0,81.37422180175781,0.0,0.0,98.58035278320312
61,0.0,0.0,51.92546844482422,0.0,0.0,95.77639770507812
62,0.0,0.0,92.46343994140625,0.0,0.0,97.07536315917969
63,0.0,0.0,35.37371063232422,0.0,0.0,97.80928039550781
64,0.0,0.0,56.5960578918457,0.0,0.0,97.9561538696289
65,0.0,0.0,88.4375,0.0,0.0,98.22916412353516
66,0.0,0.0,98.7080078125,0.0,0.0,98.9664077758789
67,0.0,0.0,38.41270065307617,0.0,0.0,95.97883605957031
68,0.0,0.0,73.5625,0.0,0.0,96.5625
69,0.0,0.0,45.426063537597656,0.0,0.0,97.49372863769531
70,0.0,0.0,80.71348571777344,0.0,0.0,97.39873504638672
71,0.0,0.0,39.5583610534668,0.0,0.0,98.61198425292969
72,0.0,0.0,84.3926010131836,0.0,0.0,96.37973022460938
73,0.0,0.0,87.31563568115234,0.0,0.0,97.78761291503906
74,0.0,0.0,83.30812072753906,0.0,0.0,97.57942199707031
75,0.0,0.0,87.1313705444336,0.0,0.0,93.02949523925781
76,0.0,0.0,52.85714340209961,0.0,0.0,97.40740966796875
77,0.0,0.0,68.27354431152344,0.0,0.0,93.9461898803711
78,0.0,0.0,97.0268325805664,0.0,0.0,97.89702606201172
79,0.0,0.0,70.53571319580078,0.0,0.0,98.53316497802734
80,0.0,0.0,87.3385009765625,0.0,0.0,97.80361938476562
81,0.0,0.0,86.75847625732422,0.0,0.0,95.02118682861328
82,0.0,0.0,90.4823989868164,0.0,0.0,96.21903228759766
83,0.0,0.0,94.96932983398438,0.0,0.0,95.8282241821289
84,0.0,0.0,97.64216613769531,0.0,0.0,98.33564758300781
85,0.0,0.0,96.96180725097656,0.0,0.0,98.52430725097656
86,0.0,0.0,96.10465240478516,0.0,0.0,98.95348358154297
87,0.0,0.0,85.12345886230469,0.0,0.0,97.16049194335938
88,0.0,0.0,94.80000305175781,0.0,0.0,96.80000305175781
89,0.0,0.0,96.326904296875,0.0,0.0,97.0615234375
90,0.0,0.0,95.5752182006836,0.0,0.0,97.78761291503906
91,0.0,0.0,94.97542572021484,0.0,0.0,98.68923950195312
92,0.0,0.0,98.89042663574219,0.0,0.0,99.44522094726562
93,0.0,0.0,90.71146392822266,0.0,0.0,96.93675994873047
94,0.0,0.0,93.55371856689453,0.0,0.0,97.85124206542969
95,0.0,0.0,96.15562438964844,0.0,0.0,99.07363891601562
96,0.0,0.0,76.14356231689453,0.0,0.0,98.24067687988281
97,0.0,0.0,53.7750358581543,0.0,0.0,97.58602905273438
98,0.0,0.0,87.89868927001953,0.0,0.0,98.4052505493164
99,0.0,0.0,35.062808990478516,0.0,0.0,98.19770812988281
