epoch,accuracy_train_before,accuracy_val_before,accuracy_test_before,accuracy_train_after,accuracy_val_after,accuracy_test_after
0,0.0,0.0,22.23320198059082,0.0,0.0,54.743080139160156
1,0.0,0.0,4.591368198394775,0.0,0.0,86.3177261352539
2,0.0,0.0,4.664970397949219,0.0,0.0,90.50042724609375
3,0.0,0.0,38.98179244995117,0.0,0.0,91.86176300048828
4,0.0,0.0,43.41590881347656,0.0,0.0,87.48370361328125
5,0.0,0.0,41.57303237915039,0.0,0.0,82.02246856689453
6,0.0,0.0,30.015432357788086,0.0,0.0,93.20987701416016
7,0.0,0.0,0.8125,0.0,0.0,95.0
8,0.0,0.0,40.70000076293945,0.0,0.0,95.70000457763672
9,0.0,0.0,0.21598272025585175,0.0,0.0,97.84017181396484
10,0.0,0.0,0.34949761629104614,0.0,0.0,96.37396240234375
11,0.0,0.0,81.32845306396484,0.0,0.0,96.91422271728516
12,0.0,0.0,1.4534884691238403,0.0,0.0,99.56395721435547
13,0.0,0.0,2.4892704486846924,0.0,0.0,94.16309356689453
14,0.0,0.0,91.4850082397461,0.0,0.0,97.82015991210938
15,0.0,0.0,17.079206466674805,0.0,0.0,95.14851379394531
16,0.0,0.0,24.5539493560791,0.0,0.0,96.77145385742188
17,0.0,0.0,86.93244171142578,0.0,0.0,97.1207046508789
18,0.0,0.0,15.498518943786621,0.0,0.0,97.5320816040039
19,0.0,0.0,40.25396728515625,0.0,0.0,98.03174591064453
20,0.0,0.0,0.2544529139995575,0.0,0.0,98.55809783935547
21,0.0,0.0,2.2871217727661133,0.0,0.0,98.90921783447266
22,0.0,0.0,25.80644989013672,0.0,0.0,97.68817138671875
23,0.0,0.0,36.53671646118164,0.0,0.0,94.74161529541016
24,0.0,0.0,81.8880386352539,0.0,0.0,97.36553192138672
25,0.0,0.0,57.010990142822266,0.0,0.0,98.9011001586914
26,0.0,0.0,60.58394241333008,0.0,0.0,99.27007293701172
27,0.0,0.0,15.372671127319336,0.0,0.0,97.5155258178711
28,0.0,0.0,70.72242736816406,0.0,0.0,98.47908782958984
29,0.0,0.0,86.54708099365234,0.0,0.0,96.18833923339844
30,0.0,0.0,86.05419921875,0.0,0.0,99.73562622070312
31,0.0,0.0,11.351351737976074,0.0,0.0,98.10810852050781
32,0.0,0.0,14.256927490234375,0.0,0.0,98.79093170166016
33,0.0,0.0,69.51581573486328,0.0,0.0,99.16007995605469
34,0.0,0.0,21.09256362915039,0.0,0.0,95.59939575195312
35,0.0,0.0,58.19672393798828,0.0,0.0,95.6557388305664
36,0.0,0.0,45.342464447021484,0.0,0.0,99.52054595947266
37,0.0,0.0,71.95767211914062,0.0,0.0,95.76719665527344
38,0.0,0.0,48.07903289794922,0.0,0.0,98.24369049072266
39,0.0,0.0,84.0611343383789,0.0,0.0,99.12664031982422
40,0.0,0.0,22.392457962036133,0.0,0.0,98.76252746582031
41,0.0,0.0,85.17329406738281,0.0,0.0,99.6148910522461
42,0.0,0.0,48.474178314208984,0.0,0.0,99.7652587890625
43,0.0,0.0,82.71604919433594,0.0,0.0,97.53086853027344
44,0.0,0.0,61.93548583984375,0.0,0.0,97.67742156982422
45,0.0,0.0,54.179256439208984,0.0,0.0,94.86404418945312
46,0.0,0.0,77.56756591796875,0.0,0.0,98.98648834228516
47,0.0,0.0,10.131332397460938,0.0,0.0,99.81238555908203
48,0.0,0.0,30.183151245117188,0.0,0.0,96.70330047607422
49,0.0,0.0,60.266666412353516,0.0,0.0,99.5999984741211
50,0.0,0.0,86.75675201416016,0.0,0.0,98.9189224243164
51,0.0,0.0,56.90987014770508,0.0,0.0,98.36909484863281
52,0.0,0.0,59.43544006347656,0.0,0.0,97.90904235839844
53,0.0,0.0,38.11475372314453,0.0,0.0,98.44261932373047
54,0.0,0.0,95.96577453613281,0.0,0.0,98.8997573852539
55,0.0,0.0,74.921630859375,0.0,0.0,97.8056411743164
56,0.0,0.0,62.35917663574219,0.0,0.0,99.13850402832031
57,0.0,0.0,70.8185043334961,0.0,0.0,96.79714965820312
58,0.0,0.0,14.982917785644531,0.0,0.0,99.36554718017578
59,0.0,0.0,24.292579650878906,0.0,0.0,98.93219757080078
60,0.0,0.0,6.9846673011779785,0.0,0.0,99.71607208251953
61,0.0,0.0,4.09937858581543,0.0,0.0,98.75775909423828
62,0.0,0.0,90.2137222290039,0.0,0.0,98.98762512207031
63,0.0,0.0,24.93556785583496,0.0,0.0,98.5180435180664
64,0.0,0.0,57.78520584106445,0.0,0.0,98.25343322753906
65,0.0,0.0,97.1875,0.0,0.0,98.85416412353516
66,0.0,0.0,98.83721160888672,0.0,0.0,99.48320007324219
67,0.0,0.0,20.211639404296875,0.0,0.0,97.98941802978516
68,0.0,0.0,77.25,0.0,0.0,98.0625
69,0.0,0.0,22.30576515197754,0.0,0.0,99.87468719482422
